Country,Subset,ShortenedQuestion,ShortName,Answer,Percentage
Sweden,Lesbian,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),Yes,69
Sweden,Lesbian,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),No,20
Sweden,Lesbian,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),Don`t know,11
Sweden,Gay,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),Yes,69
Sweden,Gay,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),No,22
Sweden,Gay,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),Don`t know,8
Sweden,Bisexualwomen,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),Yes,72
Sweden,Bisexualwomen,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),No,18
Sweden,Bisexualwomen,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),Don`t know,10
Sweden,Bisexualmen,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),Yes,68
Sweden,Bisexualmen,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),No,19
Sweden,Bisexualmen,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),Don`t know,13
Sweden,Transgender,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),Yes,71
Sweden,Transgender,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),No,18
Sweden,Transgender,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),Don`t know,11
Slovenia,Lesbian,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),Yes,89
Slovenia,Lesbian,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),No,6
Slovenia,Lesbian,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),Don`t know,6
Slovenia,Gay,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),Yes,86
Slovenia,Gay,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),No,10
Slovenia,Gay,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),Don`t know,4
Slovenia,Bisexualwomen,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),Yes,92
Slovenia,Bisexualwomen,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),No,6
Slovenia,Bisexualwomen,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),Don`t know,2
Slovenia,Bisexualmen,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),Yes,71
Slovenia,Bisexualmen,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),No,24
Slovenia,Bisexualmen,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),Don`t know,5
Slovenia,Transgender,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),Yes,86
Slovenia,Transgender,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),No,7
Slovenia,Transgender,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),Don`t know,7
Slovakia,Lesbian,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),Yes,85
Slovakia,Lesbian,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),No,14
Slovakia,Lesbian,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),Don`t know,1
Slovakia,Gay,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),Yes,69
Slovakia,Gay,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),No,26
Slovakia,Gay,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),Don`t know,5
Slovakia,Bisexualwomen,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),Yes,88
Slovakia,Bisexualwomen,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),No,7
Slovakia,Bisexualwomen,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),Don`t know,5
Slovakia,Bisexualmen,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),Yes,57
Slovakia,Bisexualmen,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),No,39
Slovakia,Bisexualmen,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),Don`t know,3
Slovakia,Transgender,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),Yes,74
Slovakia,Transgender,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),No,18
Slovakia,Transgender,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),Don`t know,8
United Kingdom,Lesbian,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),Yes,72
United Kingdom,Lesbian,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),No,22
United Kingdom,Lesbian,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),Don`t know,5
United Kingdom,Gay,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),Yes,71
United Kingdom,Gay,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),No,23
United Kingdom,Gay,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),Don`t know,5
United Kingdom,Bisexualwomen,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),Yes,72
United Kingdom,Bisexualwomen,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),No,23
United Kingdom,Bisexualwomen,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),Don`t know,5
United Kingdom,Bisexualmen,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),Yes,66
United Kingdom,Bisexualmen,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),No,28
United Kingdom,Bisexualmen,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),Don`t know,6
United Kingdom,Transgender,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),Yes,73
United Kingdom,Transgender,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),No,21
United Kingdom,Transgender,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),Don`t know,6
Average,Lesbian,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),Yes,68
Average,Lesbian,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),No,27
Average,Lesbian,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),Don`t know,5
Average,Gay,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),Yes,64
Average,Gay,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),No,30
Average,Gay,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),Don`t know,5
Average,Bisexualwomen,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),Yes,67
Average,Bisexualwomen,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),No,27
Average,Bisexualwomen,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),Don`t know,6
Average,Bisexualmen,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),Yes,59
Average,Bisexualmen,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),No,33
Average,Bisexualmen,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),Don`t know,8
Average,Transgender,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),Yes,64
Average,Transgender,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),No,29
Average,Transgender,"Are there programs/awareness campaigns addressing gay, lesbian and bisexual discrimination?",Awareness Campaigns (LGB),Don`t know,7
Austria,Lesbian,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Yes,37
Austria,Lesbian,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),No,57
Austria,Lesbian,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Don`t know,6
Austria,Gay,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Yes,33
Austria,Gay,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),No,57
Austria,Gay,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Don`t know,10
Austria,Bisexualwomen,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Yes,37
Austria,Bisexualwomen,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),No,52
Austria,Bisexualwomen,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Don`t know,10
Austria,Bisexualmen,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Yes,29
Austria,Bisexualmen,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),No,54
Austria,Bisexualmen,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Don`t know,17
Austria,Transgender,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Yes,42
Austria,Transgender,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),No,50
Austria,Transgender,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Don`t know,8
Belgium,Lesbian,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Yes,27
Belgium,Lesbian,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),No,57
Belgium,Lesbian,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Don`t know,17
Belgium,Gay,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Yes,24
